customer_id,age,income,account_type,tenure_months,location,has_credit_card,num_products,is_active_member,churn,account_type_encoded,location_encoded,total_amount,avg_amount,transaction_count,amount_std,days_since_last_transaction,most_frequent_type,unique_merchants,total_tickets,avg_resolution_time,avg_satisfaction,income_per_product,amount_per_transaction,tickets_per_tenure,is_high_value,is_recent_customer,has_complaints
CUST_001127,49,21826,Basic,40,Urban,1,2,1,0,0,2,1319.7376297519252,73.31875720844029,18,64.20458360595039,7,Purchase,5,1.0,9.341879985083258,1.0,7275.333333333333,69.45987525010132,0.024390243902439025,0,0,1
CUST_001128,33,21099,Premium,5,Urban,1,3,1,1,2,2,1665.2462190490755,87.64453784468819,19,106.55978516119896,12,Purchase,3,0.0,0.0,0.0,5274.75,83.26231095245377,0.0,0,1,0
CUST_001129,44,25575,Basic,20,Urban,1,2,1,0,0,2,2627.704813863714,119.4411279028961,22,114.92568815698127,21,Purchase,4,0.0,0.0,0.0,8525.0,114.24803538537888,0.0,1,0,0
CUST_001130,49,59164,Basic,1,Urban,1,5,1,1,0,2,1456.974698379703,76.68287886208964,19,123.9241898228317,5,Purchase,5,0.0,0.0,0.0,9860.666666666666,72.84873491898516,0.0,0,1,0
CUST_001131,49,16512,Premium,6,Urban,0,1,1,0,2,2,1711.3216417954097,57.04405472651366,30,52.63929606509768,7,Purchase,5,1.0,40.53875576948454,5.0,8256.0,55.20392392888419,0.14285714285714285,0,1,1
CUST_001132,51,44239,Basic,4,Urban,1,1,1,1,0,2,988.7729900331205,65.91819933554137,15,62.544681636020904,5,Purchase,4,0.0,0.0,0.0,22119.5,61.798311877070034,0.0,0,1,0
CUST_001133,69,43532,Basic,9,Urban,1,2,0,1,0,2,1724.5081427504667,74.97861490219421,23,66.44659666160956,23,Purchase,5,0.0,0.0,0.0,14510.666666666666,71.85450594793612,0.0,0,1,0
CUST_001134,51,64946,Basic,27,Suburban,1,2,0,0,0,1,1263.283580530138,70.18242114056322,18,40.57651712317803,19,Purchase,5,0.0,0.0,0.0,21648.666666666668,66.48860950158621,0.0,0,0,0
CUST_001135,41,39742,Basic,16,Rural,1,3,1,0,0,0,3246.7326912647336,141.16229092455364,23,184.57573888196617,7,Purchase,5,0.0,0.0,0.0,9935.5,135.28052880269723,0.0,1,0,0
CUST_001136,59,18553,Premium,64,Urban,1,6,0,1,2,2,1418.4934813016907,70.92467406508453,20,121.33970069131225,15,Payment,5,0.0,0.0,0.0,2650.4285714285716,67.54730863341385,0.0,0,0,0
CUST_001137,62,22478,Basic,5,Urban,1,4,0,1,0,2,2315.4723695049406,110.26058902404479,21,126.40196410578692,7,Purchase,5,0.0,0.0,0.0,4495.6,105.2487440684064,0.0,1,1,0
CUST_001138,26,20110,Basic,10,Urban,1,2,1,0,0,2,2937.861712693276,108.80969306271392,27,130.97875990296995,4,Purchase,5,0.0,0.0,0.0,6703.333333333333,104.92363259618843,0.0,1,1,0
CUST_001139,53,27751,Basic,9,Urban,1,5,0,0,0,2,896.3003249838158,49.79446249910088,18,44.173736240861,5,Purchase,4,0.0,0.0,0.0,4625.166666666667,47.173701314937674,0.0,0,1,0
CUST_001140,55,33141,Premium,6,Urban,0,4,1,0,2,2,1079.4176937013763,67.46360585633602,16,47.22879961826841,28,Purchase,5,2.0,15.369829952751829,2.0,6628.2,63.495158453022135,0.2857142857142857,0,1,1
CUST_001141,40,20277,Basic,119,Urban,1,0,1,0,0,2,2235.9422803667576,111.79711401833788,20,102.69188552882595,8,Purchase,5,3.0,27.203059906672213,4.0,20277.0,106.47344192222656,0.025,0,0,1
CUST_001142,65,75760,Premium,11,Suburban,1,5,1,0,2,1,1879.2243263992805,67.11515451426001,28,80.5238403910603,15,Purchase,5,1.0,7.95225730708006,4.0,12626.666666666666,64.8008388413545,0.08333333333333333,0,1,1
CUST_001143,42,18720,Premium,67,Rural,0,5,0,1,2,0,1121.6296633481693,93.46913861234744,12,96.38270666253068,20,Purchase,4,0.0,0.0,0.0,3120.0,86.2792048729361,0.0,0,0,0
CUST_001144,46,71186,Gold,11,Rural,1,1,1,0,1,0,1734.8281890741468,91.30674679337615,19,86.43934613426052,3,Purchase,5,1.0,43.23868034877945,3.0,35593.0,86.74140945370735,0.08333333333333333,0,1,1
CUST_001145,42,65682,Gold,5,Suburban,1,3,1,0,1,1,1872.8430966484814,78.03512902702006,24,64.48830318843937,3,Purchase,4,0.0,0.0,0.0,16420.5,74.91372386593926,0.0,0,1,0
CUST_001146,45,56905,Basic,3,Urban,1,1,1,1,0,2,1189.6877794283753,74.35548621427345,16,52.45411170525878,2,Purchase,5,0.0,0.0,0.0,28452.5,69.98163408402208,0.0,0,1,0
CUST_001147,28,25670,Basic,46,Suburban,0,2,1,1,0,1,1136.1801267543074,75.74534178362049,15,84.2218885622814,8,Purchase,4,3.0,30.70018378820552,2.3333333333333335,8556.666666666666,71.01125792214421,0.06382978723404255,0,0,1
CUST_001148,23,43097,Premium,0,Suburban,1,2,1,1,2,1,1734.2995849041588,86.71497924520794,20,117.11476432719228,2,Purchase,3,5.0,14.730345373870477,2.6,14365.666666666666,82.58569451924566,5.0,0,1,1
CUST_001149,68,19174,Premium,80,Urban,0,3,1,0,2,2,2721.1011887113195,97.18218531111856,28,81.1395766738669,4,Purchase,5,0.0,0.0,0.0,4793.5,93.83107547280412,0.0,1,0,0
CUST_001150,32,57265,Basic,12,Rural,1,3,0,1,0,0,1467.5215665128815,86.3247980301695,17,86.10063083249744,53,Purchase,5,2.0,107.59181815498494,2.0,14316.25,81.5289759173823,0.15384615384615385,0,0,1
CUST_001151,30,34996,Basic,6,Suburban,1,3,1,1,0,1,2773.364266837638,115.55684445156824,24,100.62525808833495,43,Purchase,5,0.0,0.0,0.0,8749.0,110.93457067350552,0.0,1,1,0
CUST_001152,18,29594,Basic,23,Suburban,1,3,1,0,0,1,1413.6740501180577,61.464089135567725,23,41.93521902615628,13,Purchase,5,0.0,0.0,0.0,7398.5,58.903085421585736,0.0,0,0,0
CUST_001153,35,19695,Gold,3,Urban,1,1,1,0,1,2,2305.7003067338974,115.28501533669487,20,97.8975680932593,8,Purchase,5,0.0,0.0,0.0,9847.5,109.79525270161416,0.0,1,1,0
CUST_001154,25,10522,Gold,1,Rural,0,3,1,0,1,0,3821.7175792239295,146.98913766245883,26,234.91953432244557,3,Purchase,5,0.0,0.0,0.0,2630.5,141.54509552681222,0.0,1,1,0
CUST_001155,69,21606,Basic,42,Suburban,1,3,1,0,0,1,1830.508081338928,130.75057723849486,14,165.1166940252104,47,Purchase,5,0.0,0.0,0.0,5401.5,122.03387208926186,0.0,0,0,0
CUST_001156,60,63348,Basic,13,Urban,1,2,1,0,0,2,2863.9945370859996,130.18156986754545,22,127.03028989660682,12,Purchase,5,0.0,0.0,0.0,21116.0,124.52150161243476,0.0,1,0,0
CUST_001157,34,29690,Basic,17,Urban,0,2,1,0,0,2,1460.574799557533,81.14304441986295,18,85.45860116872691,3,Purchase,5,0.0,0.0,0.0,9896.666666666666,76.8723578714491,0.0,0,0,0
CUST_001158,78,33367,Basic,4,Urban,1,2,1,0,0,2,1447.0614968521581,62.91571725444166,23,63.82842656272849,7,Purchase,4,0.0,0.0,0.0,11122.333333333334,60.29422903550659,0.0,0,1,0
CUST_001159,59,50401,Premium,1,Urban,0,2,1,0,2,2,1029.403551786574,51.470177589328706,20,42.333930729429646,26,Purchase,5,0.0,0.0,0.0,16800.333333333332,49.019216751741624,0.0,0,1,0
CUST_001160,40,89575,Premium,11,Suburban,1,1,1,0,2,1,1560.3724033176197,120.02864640904767,13,122.76117600398626,26,Purchase,3,0.0,0.0,0.0,44787.5,111.45517166554427,0.0,0,1,0
CUST_001161,18,70438,Basic,16,Urban,1,2,1,0,0,2,2590.711149573639,107.94629789890162,24,145.6353551176375,1,Purchase,5,0.0,0.0,0.0,23479.333333333332,103.62844598294556,0.0,1,0,0
CUST_001162,79,22333,Basic,34,Rural,1,3,0,1,0,0,1573.263299549295,78.66316497746475,20,92.75468339330398,54,Purchase,5,0.0,0.0,0.0,5583.25,74.91729997853786,0.0,0,0,0
CUST_001163,24,13748,Basic,16,Rural,0,3,1,0,0,0,2169.1223429022675,108.45611714511338,20,156.1039016462203,23,Purchase,5,2.0,58.81287831276195,3.5,3437.0,103.29154013820322,0.11764705882352941,0,0,1
CUST_001164,20,118161,Gold,36,Urban,0,5,0,0,1,2,1709.251544209617,89.96060758997983,19,88.1863156647166,57,Purchase,5,0.0,0.0,0.0,19693.5,85.46257721048084,0.0,0,0,0
CUST_001165,60,112926,Basic,2,Urban,1,5,1,1,0,2,2845.250108352499,123.70652645010865,23,178.36318081920788,18,Purchase,5,0.0,0.0,0.0,18821.0,118.55208784802079,0.0,1,1,0
CUST_001166,80,39903,Basic,1,Urban,0,4,1,0,0,2,1873.5367337691932,85.16076062587241,22,64.54325594561982,33,Payment,5,0.0,0.0,0.0,7980.6,81.45811885953015,0.0,0,1,0
CUST_001167,65,19240,Premium,4,Urban,1,4,1,1,2,2,1695.3036465651078,94.18353592028376,18,97.25053717252146,1,Purchase,4,0.0,0.0,0.0,3848.0,89.22650771395304,0.0,0,1,0
CUST_001168,53,58783,Premium,35,Urban,1,6,1,0,2,2,2635.1040282675494,125.48114420321664,21,146.7281792636968,13,Purchase,5,0.0,0.0,0.0,8397.57142857143,119.77745583034316,0.0,1,0,0
CUST_001169,53,34406,Gold,34,Urban,1,7,1,0,1,2,2279.20497741117,189.9337481175975,12,306.7569495810052,54,Purchase,4,1.0,40.60685677913753,3.0,4300.75,175.32345980085924,0.02857142857142857,0,0,1
CUST_001170,57,34320,Basic,3,Rural,1,2,1,0,0,0,778.2184985092135,59.862961423785656,13,57.24027393555574,11,Purchase,5,0.0,0.0,0.0,11440.0,55.58703560780096,0.0,0,1,0
CUST_001171,56,56796,Basic,0,Rural,1,0,1,1,0,0,1657.2341293958584,82.86170646979292,20,49.44538651483207,21,Purchase,5,0.0,0.0,0.0,56796.0,78.9159109236123,0.0,0,1,0
CUST_001172,49,42924,Basic,27,Rural,0,2,0,0,0,0,2082.2946263502718,90.53454897175095,23,98.13787557035965,42,Purchase,5,0.0,0.0,0.0,14308.0,86.762276097928,0.0,0,0,0
CUST_001173,46,20072,Gold,46,Suburban,1,5,1,0,1,1,1577.4068053143965,65.72528355476652,24,65.68922338538603,1,Purchase,5,0.0,0.0,0.0,3345.3333333333335,63.09627221257586,0.0,0,0,0
CUST_001174,44,30872,Premium,33,Rural,1,1,1,1,2,0,2144.0053387114413,126.11796110067301,17,113.86141299979725,1,Purchase,4,1.0,5.339067786576002,1.0,15436.0,119.11140770619119,0.029411764705882353,0,0,1
CUST_001175,33,50542,Premium,5,Suburban,1,1,1,0,2,1,1938.2695454085651,88.10316115493478,22,98.49810123845833,9,Purchase,5,0.0,0.0,0.0,25271.0,84.27258893080717,0.0,0,1,0
CUST_001176,40,46869,Basic,21,Urban,1,1,1,0,0,2,2197.003357980205,122.05574211001138,18,153.87155903858337,15,Purchase,5,5.0,7.413059158524428,3.2,23434.5,115.63175568316868,0.22727272727272727,0,0,1
CUST_001177,19,41398,Premium,33,Suburban,1,4,1,0,2,1,1933.4792982009267,84.06431731308376,23,71.43013901719637,40,Purchase,5,0.0,0.0,0.0,8279.6,80.56163742503861,0.0,0,0,0
CUST_001178,43,57913,Basic,7,Rural,1,2,1,0,0,0,1556.7836860839939,70.76289482199972,22,97.91944793031506,5,Purchase,5,0.0,0.0,0.0,19304.333333333332,67.68624722104322,0.0,0,1,0
CUST_001179,30,30307,Basic,18,Urban,1,1,0,0,0,2,3682.4458035124508,153.4352418130188,24,333.74538628227793,6,Purchase,4,0.0,0.0,0.0,15153.5,147.29783214049803,0.0,1,0,0
CUST_001180,28,39709,Basic,9,Urban,1,3,1,0,0,2,2299.544981090098,95.81437421208743,24,86.95613686942721,18,Purchase,4,0.0,0.0,0.0,9927.25,91.98179924360393,0.0,1,1,0
CUST_001181,47,6715,Premium,6,Urban,1,2,0,1,2,2,1804.9978235874817,85.9522773136896,21,94.37094726243744,11,Purchase,5,0.0,0.0,0.0,2238.3333333333335,82.0453556176128,0.0,0,1,0
CUST_001182,65,29003,Basic,83,Urban,1,7,1,0,0,2,1207.0750160953003,120.70750160953003,10,144.99115946856776,51,Purchase,4,0.0,0.0,0.0,3625.375,109.73409237230003,0.0,0,0,0
CUST_001183,58,53207,Premium,58,Urban,0,5,1,0,2,2,1124.3705309859113,80.31218078470795,14,66.16175612780678,5,Purchase,5,3.0,67.17301548986978,3.3333333333333335,8867.833333333334,74.95803539906075,0.05084745762711865,0,0,1
CUST_001184,21,29875,Premium,14,Urban,1,2,1,0,2,2,2034.9019444065834,107.1001023371886,19,120.01813764805392,20,Purchase,5,0.0,0.0,0.0,9958.333333333334,101.74509722032917,0.0,0,0,0
CUST_001185,30,28764,Basic,3,Rural,1,0,1,0,0,0,2261.9173437715353,98.34423233789285,23,109.0321771636477,6,Purchase,5,0.0,0.0,0.0,28764.0,94.24655599048064,0.0,0,1,0
CUST_001186,59,21574,Premium,31,Rural,1,2,1,0,2,0,1172.3102903045772,58.61551451522886,20,55.93400019716519,1,Purchase,5,0.0,0.0,0.0,7191.333333333333,55.8242995383132,0.0,0,0,0
CUST_001187,30,59974,Basic,7,Rural,0,1,1,0,0,0,1362.9380494545737,80.17282643850433,17,66.12764448293942,19,Purchase,5,4.0,22.03232372348048,2.75,29987.0,75.71878052525409,0.5,0,1,1
CUST_001188,41,47773,Basic,4,Urban,0,2,1,0,0,2,761.4036137403466,69.21851034003151,11,31.42945940109007,20,Purchase,3,0.0,0.0,0.0,15924.333333333334,63.45030114502888,0.0,0,1,0
CUST_001189,53,54869,Premium,11,Urban,1,5,0,0,2,2,2132.9617130500933,82.03698896346512,26,89.43868626601302,24,Purchase,5,3.0,49.351798824986474,2.0,9144.833333333334,78.99858196481827,0.25,0,1,1
CUST_001190,30,15319,Premium,18,Urban,0,0,0,0,2,2,1849.4088857556774,97.3373097766146,19,67.35608668599355,34,Purchase,5,0.0,0.0,0.0,15319.0,92.47044428778386,0.0,0,0,0
CUST_001191,46,33515,Basic,2,Rural,0,6,1,1,0,0,1553.8270182153265,86.3237232341848,18,63.09962593417848,4,Purchase,5,1.0,112.31926611550684,4.0,4787.857142857143,81.78036937975402,0.3333333333333333,0,1,1
CUST_001192,24,31569,Premium,20,Urban,1,2,1,0,2,2,3030.2433628104454,97.74978589711114,31,193.29476172985386,2,Purchase,5,0.0,0.0,0.0,10523.0,94.69510508782642,0.0,1,0,0
CUST_001193,35,31562,Premium,0,Suburban,1,2,1,0,2,1,1156.2926379572725,64.23847988651514,18,60.28146406099151,5,Purchase,5,1.0,6.819276508016555,5.0,10520.666666666666,60.85750726090908,1.0,0,1,1
CUST_001194,49,26688,Basic,53,Urban,1,1,1,0,0,2,3026.8187842562616,131.60081670679398,23,147.58832829959545,21,Purchase,5,0.0,0.0,0.0,13344.0,126.1174493440109,0.0,1,0,0
CUST_001195,21,30544,Basic,60,Urban,1,1,1,0,0,2,1531.9307529490977,69.6332160431408,22,64.2160414446705,13,Purchase,5,0.0,0.0,0.0,15272.0,66.60568491083033,0.0,0,0,0
CUST_001196,51,55537,Premium,31,Urban,0,7,1,0,2,2,1587.9638300196966,105.86425533464644,15,95.18796364660643,40,Purchase,5,2.0,23.11253972221374,2.5,6942.125,99.24773937623104,0.0625,0,0,1
CUST_001197,44,13954,Basic,15,Suburban,1,3,1,0,0,1,984.6246559839398,70.33033257028141,14,49.1498365972139,46,Purchase,5,0.0,0.0,0.0,3488.5,65.64164373226265,0.0,0,0,0
CUST_001198,53,88313,Premium,7,Urban,0,3,0,0,2,2,2305.4887362638033,153.69924908425355,15,169.40354566855163,24,Transfer,5,0.0,0.0,0.0,22078.25,144.0930460164877,0.0,1,1,0
CUST_001199,48,46254,Premium,32,Urban,1,1,0,1,2,2,793.096589521488,79.3096589521488,10,50.91613513862352,10,Payment,4,2.0,7.787804974379067,2.0,23127.0,72.0996899564989,0.06060606060606061,0,0,1
CUST_001200,65,35554,Basic,64,Urban,0,4,0,1,0,2,1744.4993163235201,72.68747151348,24,54.71882422266384,20,Purchase,5,1.0,7.759631300721017,2.0,7110.8,69.7799726529408,0.015384615384615385,0,0,1
CUST_001201,46,57148,Gold,4,Suburban,1,2,1,0,1,1,1964.006417213393,81.83360071722471,24,81.47158467015355,15,Purchase,5,0.0,0.0,0.0,19049.333333333332,78.56025668853572,0.0,0,1,0
CUST_001202,38,17572,Basic,15,Urban,1,2,1,0,0,2,1130.1540718787994,66.4796512869882,17,73.34614458795959,58,Purchase,5,2.0,19.68494837082795,1.5,5857.333333333333,62.78633732659997,0.125,0,0,1
CUST_001203,46,26046,Gold,9,Rural,1,1,1,1,1,0,2080.181155188076,80.0069675072337,26,70.85561412347435,5,Purchase,4,0.0,0.0,0.0,13023.0,77.04374648844725,0.0,0,1,0
CUST_001204,53,34182,Basic,10,Urban,0,1,1,1,0,2,2750.950201529932,88.74032908161071,31,95.58213709118131,5,Purchase,5,0.0,0.0,0.0,17091.0,85.96719379781038,0.0,1,1,0
CUST_001205,45,71881,Premium,12,Urban,1,2,1,1,2,2,2609.4629740024525,118.61195336374784,22,103.93159392018502,12,Purchase,4,0.0,0.0,0.0,23960.333333333332,113.45491191315011,0.0,1,0,0
CUST_001206,45,35480,Basic,72,Suburban,1,0,1,1,0,1,1081.557251470593,67.59732821691206,16,68.46064805248413,5,Purchase,4,0.0,0.0,0.0,35480.0,63.621014792387825,0.0,0,0,0
CUST_001207,34,45479,Premium,7,Urban,1,1,1,0,2,2,1750.0454748005504,83.33549880002622,21,92.36891687115467,22,Transfer,5,0.0,0.0,0.0,22739.5,79.5475215818432,0.0,0,1,0
CUST_001208,35,27043,Basic,16,Suburban,1,2,1,0,0,1,2527.6782854558605,84.25594284852869,30,63.51771118774723,34,Purchase,5,0.0,0.0,0.0,9014.333333333334,81.53800920825357,0.0,1,0,0
CUST_001209,23,46324,Basic,72,Rural,1,5,0,1,0,0,2819.648162488151,117.48534010367295,24,99.36434000468617,14,Payment,4,0.0,0.0,0.0,7720.666666666667,112.78592649952603,0.0,1,0,0
CUST_001210,71,84004,Basic,15,Rural,1,5,1,1,0,0,2716.204481906253,93.66222351400873,29,110.65401308799701,14,Purchase,4,0.0,0.0,0.0,14000.666666666666,90.5401493968751,0.0,1,0,0
CUST_001211,26,59740,Premium,47,Urban,0,3,1,0,2,2,2034.9807982976245,84.79086659573436,24,111.58437259320442,12,Purchase,5,0.0,0.0,0.0,14935.0,81.39923193190498,0.0,0,0,0
CUST_001212,34,34866,Basic,1,Urban,1,2,1,0,0,2,1718.0986431716476,95.4499246206471,18,67.44568753773706,19,Purchase,4,2.0,16.109631625026424,2.5,11622.0,90.42624437745513,1.0,0,1,1
CUST_001213,34,50906,Premium,73,Rural,1,4,1,0,2,0,1203.652520286158,57.31678668029324,21,44.98908984856929,16,Purchase,4,0.0,0.0,0.0,10181.2,54.71147819482537,0.0,0,0,0
CUST_001214,58,48472,Premium,4,Urban,1,0,1,1,2,2,1992.775566753608,104.88292456597937,19,121.29918151308145,2,Purchase,5,3.0,28.49216905950006,4.666666666666667,48472.0,99.6387783376804,0.6,0,1,1
CUST_001215,40,46783,Gold,93,Suburban,1,3,0,0,1,1,2358.175156191625,117.90875780958125,20,99.83295837236193,8,Purchase,5,0.0,0.0,0.0,11695.75,112.29405505674404,0.0,1,0,0
CUST_001216,63,63321,Basic,4,Rural,1,1,1,0,0,0,2021.2591185370732,84.21912993904472,24,91.63349326918858,16,Purchase,4,0.0,0.0,0.0,31660.5,80.85036474148292,0.0,0,1,0
CUST_001217,34,63085,Premium,14,Suburban,0,2,1,0,2,1,2256.8311546814934,94.03463144506223,24,160.55300010739154,47,Purchase,5,0.0,0.0,0.0,21028.333333333332,90.27324618725974,0.0,0,0,0
CUST_001218,49,34078,Basic,8,Urban,1,1,1,0,0,2,2103.781948756304,91.46878038070886,23,93.4837254350178,30,Purchase,5,2.0,23.005641457020523,4.0,17039.0,87.65758119817933,0.2222222222222222,0,1,1
CUST_001219,32,50058,Premium,13,Suburban,1,4,0,0,2,1,1932.68405021208,69.02443036471713,28,66.5253297287359,21,Purchase,5,0.0,0.0,0.0,10011.6,66.64427759352,0.0,0,0,0
CUST_001220,77,29985,Premium,6,Urban,1,3,1,1,2,2,1816.258855553745,78.9677763284237,23,72.53372176725938,14,Purchase,5,0.0,0.0,0.0,7496.25,75.67745231473937,0.0,0,1,0
CUST_001221,27,22890,Basic,80,Urban,0,6,1,0,0,2,1682.4492347834157,88.54995972544293,19,119.28601420268878,1,Purchase,5,0.0,0.0,0.0,3270.0,84.12246173917079,0.0,0,0,0
CUST_001222,49,31737,Basic,8,Urban,1,5,1,0,0,2,1450.4447881814726,85.32028165773369,17,75.97119031645158,54,Purchase,5,0.0,0.0,0.0,5289.5,80.58026601008181,0.0,0,1,0
CUST_001223,54,34956,Basic,25,Urban,0,4,1,0,0,2,1174.0502205100893,97.83751837584077,12,88.54617661526717,10,Purchase,4,2.0,43.96108017863736,3.5,6991.2,90.31155542385302,0.07692307692307693,0,0,1
CUST_001224,51,15822,Basic,3,Suburban,0,1,1,0,0,1,1769.8150390776398,88.49075195388198,20,64.77482424651662,1,Purchase,3,0.0,0.0,0.0,7911.0,84.27690662274475,0.0,0,1,0
CUST_001225,42,55835,Gold,41,Suburban,0,3,1,1,1,1,1840.8403640333797,76.70168183472416,24,75.60876146213923,9,Purchase,5,0.0,0.0,0.0,13958.75,73.6336145613352,0.0,0,0,0
CUST_001226,43,9102,Basic,18,Suburban,1,2,1,1,0,1,1332.2865972729849,78.36979983958734,17,82.50931200961176,12,Purchase,4,1.0,51.28301760098805,5.0,3034.0,74.01592207072139,0.05263157894736842,0,0,1
CUST_001227,45,141126,Gold,93,Rural,1,3,1,0,1,0,2240.3673952675686,86.16797674106033,26,99.94763450885115,10,Purchase,5,0.0,0.0,0.0,35281.5,82.97657019509514,0.0,0,0,0
CUST_001228,42,76952,Basic,13,Urban,1,3,1,0,0,2,917.8164554044434,70.6012658003418,13,49.23661344577719,13,Purchase,4,0.0,0.0,0.0,19238.0,65.55831824317453,0.0,0,0,0
CUST_001229,59,31872,Gold,5,Suburban,1,4,1,1,1,1,807.2171205214361,40.3608560260718,20,41.09694263176407,15,Purchase,3,0.0,0.0,0.0,6374.4,38.438910501020764,0.0,0,1,0
CUST_001230,78,36487,Premium,10,Urban,1,3,1,0,2,2,1390.198926071488,77.23327367063821,18,65.55082893361374,63,Purchase,4,0.0,0.0,0.0,9121.75,73.1683645300783,0.0,0,1,0
CUST_001231,36,42255,Premium,32,Suburban,1,1,1,0,2,1,1647.5381691351781,86.71253521764095,19,108.48486868195037,22,Purchase,5,0.0,0.0,0.0,21127.5,82.37690845675891,0.0,0,0,0
CUST_001232,24,27049,Basic,25,Rural,1,3,1,0,0,0,2148.4234110471893,85.93693644188757,25,66.27800351465451,3,Purchase,5,0.0,0.0,0.0,6762.25,82.63166965566113,0.0,0,0,0
CUST_001233,43,39986,Basic,36,Urban,1,4,1,0,0,2,2884.193777132183,151.79967248064122,19,207.77216049692612,12,Purchase,5,0.0,0.0,0.0,7997.2,144.20968885660915,0.0,1,0,0
CUST_001234,80,33792,Basic,1,Suburban,1,9,1,0,0,1,2114.967054831309,100.71271689672899,21,107.94184328168308,16,Purchase,5,0.0,0.0,0.0,3379.2,96.13486612869586,0.0,0,1,0
CUST_001235,32,34643,Basic,20,Urban,0,4,1,0,0,2,2675.124738383531,116.30977123406657,23,144.69638744390662,12,Payment,5,2.0,2.9287120316636703,4.5,6928.6,111.46353076598047,0.09523809523809523,1,0,1
CUST_001236,69,39764,Premium,64,Suburban,0,0,1,0,2,1,1763.0925785461175,92.79434623926934,19,101.01382272419798,44,Purchase,5,0.0,0.0,0.0,39764.0,88.15462892730588,0.0,0,0,0
CUST_001237,70,18830,Premium,2,Suburban,0,2,0,1,2,1,1799.5600537134342,74.98166890472642,24,77.37564406536457,22,Purchase,5,0.0,0.0,0.0,6276.666666666667,71.98240214853736,0.0,0,1,0
CUST_001238,36,37041,Basic,2,Suburban,0,2,1,0,0,1,1490.813672657968,74.5406836328984,20,54.920326391951235,2,Purchase,5,0.0,0.0,0.0,12347.0,70.99112726942705,0.0,0,1,0
CUST_001239,53,39407,Basic,30,Urban,1,1,1,1,0,2,1617.6351382882558,77.03024468039314,21,62.523001780417324,41,Purchase,4,0.0,0.0,0.0,19703.5,73.52886992219345,0.0,0,0,0
CUST_001240,69,38732,Basic,9,Suburban,1,0,1,0,0,1,1526.184699313897,89.7755705478763,17,92.6820672176469,21,Purchase,4,0.0,0.0,0.0,38732.0,84.78803885077205,0.0,0,1,0
CUST_001241,39,32600,Basic,25,Suburban,1,3,1,1,0,1,2200.4844259876572,100.02201936307533,22,134.56402417367374,5,Purchase,5,0.0,0.0,0.0,8150.0,95.67323591250684,0.0,0,0,0
CUST_001242,41,64146,Basic,18,Urban,0,0,1,1,0,2,1250.368897611473,73.55111162420428,17,70.41813354059096,22,Purchase,4,0.0,0.0,0.0,64146.0,69.46493875619294,0.0,0,0,0
CUST_001243,36,30429,Premium,102,Urban,1,3,1,0,2,2,1560.2446642658217,86.68025912587899,18,96.14972491263592,39,Purchase,4,4.0,24.582604172946574,3.25,7607.25,82.11814022451694,0.038834951456310676,0,0,1
CUST_001244,29,40686,Basic,52,Urban,0,5,0,1,0,2,3743.2692188190167,178.25091518185795,21,231.1586392266294,33,Payment,4,0.0,0.0,0.0,6781.0,170.14860085540985,0.0,1,0,0
CUST_001245,35,69469,Premium,27,Urban,0,4,0,0,2,2,1092.0943775154994,60.67190986197219,18,51.229559688878474,36,Purchase,5,0.0,0.0,0.0,13893.8,57.47865144818418,0.0,0,0,0
CUST_001246,26,34902,Basic,7,Urban,1,3,1,0,0,2,2434.8857034158477,115.94693825789751,21,135.68632295780156,2,Purchase,5,0.0,0.0,0.0,8725.5,110.67662288253854,0.0,1,1,0
CUST_001247,45,40426,Premium,7,Urban,1,4,1,0,2,2,1790.9260516625975,89.54630258312987,20,83.86091030266773,16,Purchase,5,0.0,0.0,0.0,8085.2,85.28219293631416,0.0,0,1,0
CUST_001248,33,34606,Basic,51,Rural,1,6,1,0,0,0,2757.9014059824954,114.91255858260398,24,195.46215319590823,20,Purchase,5,1.0,15.155835837041725,3.0,4943.714285714285,110.31605623929981,0.019230769230769232,1,0,1
CUST_001249,48,67419,Premium,21,Rural,0,4,1,0,2,0,1459.5760393513024,72.97880196756512,20,98.61639071965855,9,Purchase,5,1.0,26.66557749407196,1.0,13483.8,69.5036209214906,0.045454545454545456,0,0,1
CUST_001250,21,31924,Basic,37,Rural,1,4,1,0,0,0,2466.947076518471,112.13395802356686,22,105.62370952423166,27,Purchase,4,0.0,0.0,0.0,6384.8,107.25856854428135,0.0,1,0,0
CUST_001251,49,68987,Basic,14,Rural,1,0,1,0,0,0,1116.9382706134645,85.91832850872804,13,54.02363786121261,6,Purchase,5,0.0,0.0,0.0,68987.0,79.78130504381889,0.0,0,0,0
CUST_001252,57,34482,Basic,2,Urban,1,3,1,0,0,2,1263.3068032781273,74.31216489871338,17,58.961173090454274,13,Purchase,5,0.0,0.0,0.0,8620.5,70.1837112932293,0.0,0,1,0
CUST_001253,18,23629,Premium,9,Urban,1,2,1,0,2,2,1924.8609764032258,106.93672091129032,18,142.1044172664317,12,Purchase,5,0.0,0.0,0.0,7876.333333333333,101.30847244227505,0.0,0,1,0
CUST_001254,50,51005,Premium,4,Rural,0,2,1,0,2,0,1764.8991793247442,76.73474692716279,23,99.45855386068685,11,Purchase,5,0.0,0.0,0.0,17001.666666666668,73.53746580519767,0.0,0,1,0
