customer_id,ticket_date,category,priority,resolution_time_hours,satisfaction_score
CUST_003855,2025-08-12 01:13:20.790837,Technical,Medium,61.46430609517702,5
CUST_000886,2025-04-26 01:13:20.790863,Billing,Low,0.9714154972446388,5
CUST_004653,2024-11-21 01:13:20.790889,Technical,Low,18.326181658527748,1
CUST_004828,2025-06-18 01:13:20.790914,Billing,Low,3.4940691947374147,1
CUST_004828,2024-10-17 01:13:20.790939,Technical,High,1.654173921665397,5
CUST_003685,2025-05-26 01:13:20.790964,Technical,Medium,18.7428102770209,1
CUST_003685,2025-03-12 01:13:20.790989,Billing,Low,29.934651211343365,2
CUST_009871,2025-08-15 01:13:20.791014,Complaint,Medium,4.868817095592569,5
CUST_009871,2024-09-14 01:13:20.791039,General,Low,12.63605269553873,5
CUST_009871,2025-05-14 01:13:20.791063,Technical,Medium,37.99116743511331,5
CUST_009871,2025-02-20 01:13:20.791087,Complaint,Low,14.997439212171098,4
CUST_008766,2025-05-17 01:13:20.791112,Billing,Low,0.6028935028994697,3
CUST_008766,2025-06-14 01:13:20.791136,Billing,High,9.10561875755386,1
CUST_000528,2024-12-16 01:13:20.791162,General,High,73.39003832463942,1
CUST_000528,2024-09-23 01:13:20.791187,Technical,High,8.436966873501545,1
CUST_004982,2025-01-08 01:13:20.791213,Technical,Medium,31.06941043144762,3
CUST_004982,2025-05-24 01:13:20.791237,Complaint,Medium,9.411932696210378,2
CUST_004982,2025-07-21 01:13:20.791262,Technical,Medium,22.00109169982102,4
CUST_004982,2025-08-06 01:13:20.791286,Billing,Low,22.540201525180542,1
CUST_006668,2025-08-07 01:13:20.791312,General,Low,48.0515942227288,3
CUST_006668,2024-11-18 01:13:20.791336,Technical,Medium,3.7913680418638873,4
CUST_006668,2025-05-01 01:13:20.791360,Billing,High,0.026051265565478,2
CUST_002856,2025-02-26 01:13:20.791386,Billing,Low,6.999527713265073,2
CUST_000728,2025-04-20 01:13:20.791412,Complaint,Medium,31.475740508830363,5
CUST_003612,2025-07-03 01:13:20.791439,Technical,Low,3.1145849613172976,1
CUST_003612,2025-03-28 01:13:20.791463,Billing,Low,17.743438489947053,2
CUST_003612,2025-04-19 01:13:20.791488,General,Low,19.67340041557003,4
CUST_004507,2025-07-16 01:13:20.791513,General,Low,23.82452449936132,1
CUST_004507,2024-12-25 01:13:20.791538,General,Medium,19.39868508265865,5
CUST_004507,2025-07-24 01:13:20.791562,General,Low,32.42813416974688,1
CUST_004507,2025-03-09 01:13:20.791586,Complaint,Medium,7.527599915764567,2
CUST_009022,2024-12-15 01:13:20.791612,General,High,84.4209654315198,1
CUST_009022,2025-07-05 01:13:20.791637,Technical,Low,11.689446434304882,2
CUST_009022,2025-07-18 01:13:20.791661,Billing,Low,11.425717670987517,1
CUST_003569,2025-01-04 01:13:20.791688,Complaint,High,35.691024508372166,3
CUST_000884,2025-01-30 01:13:20.791714,Billing,Low,12.546383004342244,3
CUST_002051,2025-07-22 01:13:20.791739,Billing,Medium,11.333072885475238,1
CUST_002051,2025-03-17 01:13:20.791764,General,Low,17.414198392894285,2
CUST_005903,2024-11-17 01:13:20.791789,Complaint,Low,4.368855098577308,5
CUST_005903,2025-03-24 01:13:20.791814,Billing,Medium,3.821658252947264,4
CUST_005903,2024-09-01 01:13:20.791839,Billing,Low,19.20254935165441,3
CUST_005903,2024-11-20 01:13:20.791863,Billing,High,6.021060548941945,5
CUST_005903,2025-06-05 01:13:20.791888,Technical,Medium,1.2257929612979623,1
CUST_000185,2025-06-08 01:13:20.791914,General,Low,61.35407196107014,3
CUST_000185,2024-09-07 01:13:20.791938,Technical,Low,65.97112557873224,2
CUST_009756,2025-06-14 01:13:20.791963,General,Medium,17.578909240566578,2
CUST_009756,2025-07-22 01:13:20.791988,Technical,Low,10.23812522760296,4
CUST_009756,2025-02-18 01:13:20.792012,Complaint,Low,28.849185663745253,2
CUST_009756,2025-03-26 01:13:20.792036,Complaint,Medium,41.62085301582218,5
CUST_001504,2024-12-09 01:13:20.792063,Billing,Low,58.42745673587439,2
CUST_001504,2024-12-01 01:13:20.792087,Billing,Low,34.54141219703254,1
CUST_001504,2025-01-28 01:13:20.792111,Technical,Medium,37.01217783925296,2
CUST_001504,2025-05-10 01:13:20.792135,Technical,High,5.534106032191563,2
CUST_003189,2025-02-22 01:13:20.792161,Complaint,Medium,26.27678178564323,5
CUST_003189,2025-06-02 01:13:20.792186,Technical,Medium,10.92075051506933,4
CUST_003189,2024-12-27 01:13:20.792210,Technical,High,2.103129464076156,5
CUST_004905,2024-12-23 01:13:20.792239,Technical,Low,17.962584976585354,1
CUST_004905,2024-10-31 01:13:20.792264,General,High,5.251607564823731,5
CUST_004905,2024-09-09 01:13:20.792290,Technical,Medium,21.51970158135874,2
CUST_003435,2025-08-12 01:13:20.792316,Technical,Low,30.521689076278143,1
CUST_003435,2025-03-24 01:13:20.792342,Technical,Medium,32.986881730091795,5
CUST_003435,2025-03-26 01:13:20.792366,General,Low,4.514820651346226,4
CUST_007843,2025-05-31 01:13:20.792392,Complaint,Medium,40.66417239098155,5
CUST_004856,2025-05-17 01:13:20.792418,Technical,Medium,38.643140879698464,3
CUST_005139,2025-04-16 01:13:20.792448,General,Low,26.797079593474628,3
CUST_005139,2025-02-03 01:13:20.792473,Billing,Medium,22.061648102133315,1
CUST_000431,2024-08-27 01:13:20.792499,General,Low,16.73083490146327,1
CUST_000964,2025-02-07 01:13:20.792525,Billing,Low,1.8677799737544447,1
CUST_000964,2024-09-24 01:13:20.792550,General,High,23.04039187103404,4
CUST_000964,2024-08-24 01:13:20.792574,General,Low,0.4654330847359574,3
CUST_002511,2024-11-29 01:13:20.792599,Technical,Low,7.222657604981718,1
CUST_002511,2025-08-13 01:13:20.792624,Billing,Medium,4.160881352118348,5
CUST_002511,2025-06-22 01:13:20.792648,Billing,Low,30.14678457570948,3
CUST_004314,2025-08-16 01:13:20.792673,Technical,Medium,6.140989008840153,3
CUST_004314,2024-12-22 01:13:20.792698,Billing,Low,47.76888673479827,1
CUST_009650,2025-01-12 01:13:20.792723,Billing,High,2.407966699076814,3
CUST_006475,2024-12-15 01:13:20.792749,Billing,Low,16.0405716827811,1
CUST_006475,2025-08-16 01:13:20.792773,Billing,Low,20.467710838899727,2
CUST_007706,2025-02-24 01:13:20.792799,Complaint,Medium,15.318263990635844,2
CUST_009883,2025-07-02 01:13:20.792825,Technical,Medium,44.691531285410655,3
CUST_009311,2024-09-25 01:13:20.792851,Technical,Low,30.703371909774877,1
CUST_009311,2025-02-15 01:13:20.792876,Billing,High,42.61260933454409,4
CUST_009311,2025-06-18 01:13:20.792900,Billing,Low,39.987270369831,1
CUST_002753,2025-08-12 01:13:20.792927,Technical,Low,16.384234224657792,4
CUST_002753,2024-10-08 01:13:20.792951,Billing,Medium,11.51502289080737,4
CUST_006171,2025-03-22 01:13:20.792976,Technical,Low,37.81110243641728,1
CUST_000750,2024-10-25 01:13:20.793002,Technical,Low,34.906974563433884,5
CUST_005048,2024-10-28 01:13:20.793028,Technical,Low,3.545807193045257,4
CUST_005048,2025-07-09 01:13:20.793053,General,Low,8.494420898834179,3
CUST_001489,2024-12-20 01:13:20.793078,Billing,Low,12.492094796180446,2
CUST_008566,2025-07-29 01:13:20.793104,Billing,High,6.176186456959702,1
CUST_008566,2025-07-13 01:13:20.793129,Technical,Low,3.9411964810136872,1
CUST_003547,2025-05-23 01:13:20.793154,Complaint,Low,7.637719346169096,1
CUST_006878,2024-10-17 01:13:20.793181,Technical,Low,27.15860820078632,3
CUST_006878,2024-12-20 01:13:20.793205,Billing,High,5.991856243585239,5
CUST_003989,2025-04-28 01:13:20.793232,General,Low,70.0730457961154,2
CUST_003989,2025-01-23 01:13:20.793257,Billing,Medium,29.732292031307907,2
CUST_003989,2024-10-19 01:13:20.793281,Technical,Low,5.359309547666874,5
CUST_007113,2025-01-10 01:13:20.793308,Complaint,Low,22.37781764077641,1
CUST_007113,2025-08-09 01:13:20.793333,Billing,Low,4.052989735865752,3
CUST_007113,2024-10-28 01:13:20.793357,Billing,Low,40.74915113626217,4
CUST_002873,2025-07-31 01:13:20.793383,Complaint,High,17.881252836682457,4
CUST_002873,2024-09-12 01:13:20.793408,Billing,High,31.05756659837732,1
CUST_008338,2025-05-28 01:13:20.793433,Technical,Medium,5.7742110740149,1
CUST_008338,2025-05-12 01:13:20.793458,Complaint,Low,10.264409520363229,3
CUST_001779,2024-09-07 01:13:20.793484,Billing,Low,21.334653312913797,4
CUST_001779,2025-02-05 01:13:20.793509,Billing,High,4.76588084593874,5
CUST_006050,2025-08-12 01:13:20.793534,Complaint,High,2.852680083107156,1
CUST_006050,2025-02-22 01:13:20.793559,Technical,Medium,0.0503414356390419,4
CUST_006050,2025-08-20 01:13:20.793583,Billing,Low,42.85753550111768,5
CUST_006050,2024-09-15 01:13:20.793607,General,Low,28.36987339839925,2
CUST_004623,2025-08-21 01:13:20.793633,Billing,Low,1.4879802231008712,4
CUST_004623,2025-05-18 01:13:20.793657,Billing,Medium,49.30835259943978,3
CUST_004623,2024-11-21 01:13:20.793681,Complaint,Medium,6.725432297550192,2
CUST_004143,2024-11-29 01:13:20.793707,General,Medium,57.26437597434099,4
CUST_004143,2025-05-23 01:13:20.793731,General,Medium,4.519162919026897,1
CUST_006392,2024-10-06 01:13:20.793756,Technical,Low,3.303956160326192,2
CUST_006392,2024-08-26 01:13:20.793781,Complaint,Low,27.80846232728925,1
CUST_008727,2025-06-06 01:13:20.793806,General,Low,14.229103247065623,4
CUST_008727,2025-05-09 01:13:20.793830,Technical,Medium,9.601258108828963,3
CUST_006301,2024-11-05 01:13:20.793856,Technical,Low,50.09304781602167,4
CUST_001416,2025-06-06 01:13:20.793882,Technical,High,21.152905036649575,1
CUST_001416,2025-04-15 01:13:20.793907,Technical,Medium,46.354416503115694,4
CUST_001416,2025-02-25 01:13:20.793931,Technical,Low,21.1054531386622,3
CUST_000584,2025-02-26 01:13:20.793958,Billing,Medium,7.754397857987817,2
CUST_000584,2024-12-30 01:13:20.793983,Complaint,Low,85.73915656307119,1
CUST_000237,2024-10-28 01:13:20.794009,Billing,Medium,33.55882263322584,3
CUST_000237,2025-03-06 01:13:20.794034,Technical,Low,6.436949490403658,5
CUST_000237,2024-11-28 01:13:20.794059,Billing,Medium,28.74692632601868,1
CUST_000237,2024-12-11 01:13:20.794083,Complaint,Medium,18.469858460228668,2
CUST_000237,2025-02-23 01:13:20.794108,Technical,Low,49.17874949241892,5
CUST_000396,2024-10-02 01:13:20.794133,Complaint,Low,44.44334720590374,1
CUST_000396,2025-01-08 01:13:20.794158,Complaint,Low,57.79482726128494,4
CUST_005411,2025-04-11 01:13:20.794184,Complaint,Low,6.197389401803353,1
CUST_005411,2024-10-14 01:13:20.794209,General,Low,1.7274666878928748,2
CUST_005411,2024-10-10 01:13:20.794233,Technical,High,19.72854008682433,2
CUST_009201,2025-03-25 01:13:20.794259,Technical,High,103.24690249941987,4
CUST_005878,2024-11-10 01:13:20.794286,General,High,22.11838189832709,4
CUST_005878,2025-02-23 01:13:20.794310,Billing,Low,12.423253410733588,4
CUST_005878,2024-10-29 01:13:20.794335,Billing,Low,16.783264146338645,4
CUST_005878,2025-04-19 01:13:20.794359,Technical,Low,27.810206694964062,5
CUST_009195,2024-10-24 01:13:20.794385,Technical,Medium,18.356402070358445,2
CUST_003008,2025-08-12 01:13:20.794411,Billing,High,21.323975804680597,5
CUST_003008,2025-01-10 01:13:20.794436,Billing,Low,7.264427181143972,5
CUST_003008,2025-01-29 01:13:20.794460,Technical,High,15.753172731775456,1
CUST_003008,2025-06-23 01:13:20.794484,General,Low,28.4403772820264,1
CUST_008196,2025-06-02 01:13:20.794509,Technical,Medium,7.947098088966485,2
CUST_000494,2025-04-09 01:13:20.794535,Billing,High,67.28378772260403,5
CUST_000494,2025-06-08 01:13:20.794559,Billing,Medium,10.289649511391923,3
CUST_009136,2024-09-30 01:13:20.794585,Billing,Medium,13.281943384363808,4
CUST_009136,2025-03-18 01:13:20.794610,Technical,Low,33.081293893286144,1
CUST_009136,2025-05-01 01:13:20.794634,Billing,Low,6.838219008917912,5
CUST_009136,2025-03-23 01:13:20.794658,Technical,Low,43.627060446686016,3
CUST_009782,2024-09-15 01:13:20.794684,General,High,44.93494155772314,3
CUST_001423,2025-02-17 01:13:20.794710,Technical,Medium,28.62783624645509,2
CUST_001423,2024-11-25 01:13:20.794734,General,Medium,0.2017906078975175,1
CUST_001423,2024-09-16 01:13:20.794758,General,Low,2.3158459317880102,2
CUST_005508,2024-12-19 01:13:20.794784,General,High,10.750802171791772,5
CUST_007557,2025-01-15 01:13:20.794809,Complaint,High,17.635846542564803,1
CUST_007557,2025-01-03 01:13:20.794834,Technical,Low,42.491461330974026,3
CUST_004925,2024-10-25 01:13:20.794860,Complaint,Medium,3.644641665190232,2
CUST_004925,2025-01-19 01:13:20.794885,Technical,Low,92.0589478535084,4
CUST_004925,2024-12-15 01:13:20.794909,Technical,Medium,15.374756711515154,2
CUST_004925,2024-12-11 01:13:20.794934,Complaint,Low,11.537188515608069,5
CUST_004925,2025-07-12 01:13:20.794957,Billing,Low,23.040972131128807,3
CUST_005908,2024-08-26 01:13:20.794983,Billing,Low,3.647523530545645,4
CUST_005908,2025-02-23 01:13:20.795007,Billing,Medium,0.7444905596497732,2
CUST_005908,2025-02-20 01:13:20.795031,General,Low,2.250774694435228,1
CUST_005746,2024-11-07 01:13:20.795058,Complaint,High,32.22611400851227,3
CUST_005746,2025-01-11 01:13:20.795082,Complaint,Low,19.698323042070893,3
CUST_005746,2025-06-09 01:13:20.795106,Billing,High,66.70040793370818,3
CUST_005746,2025-08-21 01:13:20.795131,Complaint,Low,27.027867493182605,4
CUST_004904,2025-03-20 01:13:20.795157,Technical,Low,16.744017691968427,4
CUST_004904,2025-05-11 01:13:20.795181,Billing,Low,23.487877858561244,1
CUST_004904,2025-05-12 01:13:20.795206,Technical,Low,49.10037175435875,3
CUST_004904,2025-06-18 01:13:20.795230,Technical,Low,7.795819217897904,5
CUST_009318,2025-07-13 01:13:20.795255,Billing,High,74.02890995830987,4
CUST_007006,2024-11-25 01:13:20.795281,Technical,Medium,46.6946426639296,3
CUST_007006,2024-12-21 01:13:20.795306,Technical,High,54.20399077906194,3
CUST_007006,2025-06-05 01:13:20.795330,Technical,High,20.19320524774831,1
CUST_007006,2025-05-08 01:13:20.795354,Technical,High,33.116355775349646,1
CUST_003226,2025-03-13 01:13:20.795380,Complaint,Medium,14.120119381604642,5
CUST_003226,2025-05-04 01:13:20.795404,Technical,Medium,0.3566114888644141,2
CUST_009729,2025-07-30 01:13:20.795430,Billing,Medium,27.05081176730313,3
CUST_009729,2025-07-06 01:13:20.795455,General,Low,77.15581752263734,1
CUST_009729,2024-11-08 01:13:20.795479,Technical,Low,13.912587647814192,2
CUST_009729,2024-09-30 01:13:20.795504,Technical,Low,70.55525495543652,2
CUST_009729,2025-05-29 01:13:20.795528,General,Low,26.622631563870044,2
CUST_009729,2024-09-06 01:13:20.795553,Complaint,High,17.26604493403673,3
CUST_003439,2025-02-25 01:13:20.795578,Technical,High,22.396437532487493,1
CUST_003439,2025-06-19 01:13:20.795602,Technical,Low,3.026285867472618,2
CUST_003439,2025-01-22 01:13:20.795626,Complaint,Low,39.2998999688286,2
CUST_000067,2025-06-25 01:13:20.795652,Technical,Medium,14.34009816222764,4
CUST_002889,2024-12-11 01:13:20.795678,Complaint,Low,36.39793234443214,2
CUST_002889,2025-02-13 01:13:20.795702,Billing,Medium,44.06053250867754,3
CUST_003355,2025-07-20 01:13:20.795731,Billing,Low,18.65329965285576,4
CUST_003355,2025-02-18 01:13:20.795758,General,High,15.125168838588568,5
CUST_003355,2024-11-25 01:13:20.795783,General,Low,2.002371216404031,4
CUST_003355,2024-11-16 01:13:20.795807,Complaint,Low,2.08013311429862,3
CUST_003212,2025-07-02 01:13:20.795833,General,High,19.92237386301192,1
CUST_003212,2025-07-09 01:13:20.795857,Billing,Low,2.0419563636016558,1
CUST_003212,2025-07-24 01:13:20.795881,Technical,Low,8.230696422507537,5
CUST_003341,2024-09-05 01:13:20.795907,Technical,High,12.203386248071316,3
CUST_003341,2024-12-09 01:13:20.795932,Billing,High,14.312476870129723,1
CUST_003341,2024-10-31 01:13:20.795956,Complaint,Medium,112.57936845214016,3
CUST_002395,2025-01-27 01:13:20.795982,Complaint,Low,36.83997415576015,1
CUST_002395,2025-05-03 01:13:20.796007,Technical,Medium,14.546153279142883,3
CUST_002016,2024-10-24 01:13:20.796033,Billing,Low,10.291529135720078,5
CUST_004731,2024-09-16 01:13:20.796059,Technical,Medium,39.0500635640087,5
CUST_008645,2025-04-04 01:13:20.796086,General,Medium,7.386811967776365,4
CUST_008645,2024-12-05 01:13:20.796110,Complaint,Low,36.68434328364809,2
CUST_001746,2024-08-24 01:13:20.796136,Billing,Low,3.209557342479463,5
CUST_004481,2025-08-17 01:13:20.796162,Complaint,Medium,27.951590541934586,3
CUST_004481,2025-01-05 01:13:20.796187,Technical,Low,44.156770684215374,1
CUST_004481,2025-02-28 01:13:20.796211,Technical,Low,14.888090634564708,1
CUST_004481,2025-02-06 01:13:20.796235,Complaint,Low,4.091414089327302,3
CUST_004481,2024-10-05 01:13:20.796261,Billing,Low,22.844342295411657,2
CUST_009771,2025-07-15 01:13:20.796288,General,Low,57.22368071446986,4
CUST_009771,2024-10-03 01:13:20.796313,Technical,Low,71.24622231775044,4
CUST_000720,2024-09-23 01:13:20.796339,Complaint,High,1.277789232519449,1
CUST_006626,2025-03-09 01:13:20.796366,Technical,High,2.7416890652826,1
CUST_006626,2025-08-03 01:13:20.796390,Technical,Low,3.401870739528892,2
CUST_006626,2025-03-15 01:13:20.796415,Technical,Medium,7.573254949149343,5
CUST_000495,2025-08-13 01:13:20.796440,Technical,Medium,27.479663077648134,1
CUST_000495,2024-11-11 01:13:20.796465,General,Low,7.730099269884414,5
CUST_000495,2024-09-15 01:13:20.796489,Billing,High,32.2918989815389,4
CUST_000495,2024-11-04 01:13:20.796514,Technical,Medium,39.02811565492996,1
CUST_006866,2025-05-07 01:13:20.796539,Billing,High,5.18669817892666,4
CUST_006866,2025-07-03 01:13:20.796564,Complaint,Medium,7.418107977527189,4
CUST_008534,2025-03-21 01:13:20.796589,Billing,Low,8.358454363494602,5
CUST_008534,2025-01-18 01:13:20.796614,Technical,High,7.82586659361608,3
CUST_008534,2025-04-14 01:13:20.796638,Billing,Medium,48.17189526465383,1
CUST_008534,2025-03-02 01:13:20.796663,Technical,High,16.92089051675003,4
CUST_008534,2024-10-11 01:13:20.796687,General,Low,13.587069556411588,4
CUST_001283,2025-01-02 01:13:20.796713,Billing,Low,14.315182422741014,1
CUST_004109,2025-03-03 01:13:20.796739,Complaint,Low,9.26774733233418,3
CUST_004109,2024-12-01 01:13:20.796764,Billing,Low,23.451168860341344,1
CUST_004109,2024-12-27 01:13:20.796788,Billing,Medium,19.386792125675672,1
CUST_008984,2025-07-20 01:13:20.796813,Complaint,Low,6.5717827281403824,1
CUST_008984,2024-12-29 01:13:20.796838,General,Low,12.660084786044578,5
CUST_008984,2024-11-16 01:13:20.796863,Technical,Low,2.607913612448177,4
CUST_005498,2025-04-24 01:13:20.796889,Technical,Low,33.88211879611272,5
CUST_005498,2024-08-30 01:13:20.796914,Technical,Low,22.93692856047161,4
CUST_005498,2024-10-02 01:13:20.796938,General,Medium,3.020730164620866,4
CUST_005498,2025-01-26 01:13:20.796962,General,Low,2.38130395825934,1
CUST_008311,2024-11-05 01:13:20.796988,Complaint,Low,11.327987941785262,4
CUST_008311,2024-09-15 01:13:20.797012,Billing,Low,7.805106617464822,4
CUST_001905,2025-08-19 01:13:20.797038,Billing,Medium,12.812194228144978,2
CUST_001905,2025-04-05 01:13:20.797063,General,Medium,36.15836794274411,3
CUST_000795,2025-01-25 01:13:20.797089,Billing,Medium,35.12199530752315,5
CUST_001094,2024-09-10 01:13:20.797115,Complaint,High,20.34577640714253,3
CUST_001094,2024-09-22 01:13:20.797140,Billing,Low,72.5406444082031,4
CUST_001094,2025-02-04 01:13:20.797165,Billing,Medium,66.41200987607533,2
CUST_001094,2025-02-06 01:13:20.797189,Complaint,Low,28.628650370743955,5
CUST_001094,2025-01-06 01:13:20.797213,General,Low,11.11372870486874,5
CUST_001094,2025-08-14 01:13:20.797237,Billing,Low,3.5900188067219947,4
CUST_005838,2025-04-06 01:13:20.797263,General,Medium,36.676573489885406,2
CUST_005838,2024-08-27 01:13:20.797288,Complaint,Low,19.02360088838085,5
CUST_005838,2025-04-07 01:13:20.797313,Technical,Medium,43.3643426679204,2
CUST_005838,2024-10-29 01:13:20.797337,Billing,High,58.12392848319569,2
CUST_003494,2025-03-29 01:13:20.797363,Billing,Low,0.8553866938198855,4
CUST_003494,2025-03-17 01:13:20.797388,Billing,Medium,9.398969117903471,2
CUST_003514,2024-10-24 01:13:20.797413,Technical,Low,18.64261587058629,4
CUST_006816,2025-01-08 01:13:20.797439,General,Low,10.356008652879364,3
CUST_006816,2024-10-27 01:13:20.797464,Billing,Medium,26.463932324077767,2
CUST_006816,2024-12-06 01:13:20.797488,Technical,Medium,45.144512409714906,5
CUST_006816,2025-04-11 01:13:20.797513,Complaint,Medium,24.411593949149196,4
CUST_006816,2025-08-17 01:13:20.797541,Billing,Low,15.44180988036269,3
CUST_001313,2025-03-07 01:13:20.797568,Billing,Low,1.03831154179902,3
CUST_004420,2024-10-26 01:13:20.797596,Billing,Low,71.94845849671472,2
CUST_004420,2025-05-30 01:13:20.797622,Complaint,Low,14.675653835128209,5
CUST_004420,2025-02-21 01:13:20.797647,General,Low,8.302971636597103,3
CUST_004420,2025-08-17 01:13:20.797671,Technical,High,0.1065778902818479,3
CUST_008990,2025-04-19 01:13:20.797697,Technical,Low,2.3015079529970324,4
CUST_008071,2024-10-21 01:13:20.797725,Billing,Medium,64.57524224751992,4
CUST_008071,2025-06-20 01:13:20.797750,Complaint,Medium,41.2148070335971,2
CUST_003236,2025-05-06 01:13:20.797776,Billing,Medium,21.34114323277057,3
CUST_003236,2025-05-29 01:13:20.797800,Technical,Medium,22.229636825900577,2
CUST_003236,2024-09-23 01:13:20.797824,Billing,High,4.680028369939363,1
CUST_001373,2025-02-13 01:13:20.797851,Technical,Medium,26.153814850122,2
CUST_001373,2025-02-16 01:13:20.797877,Billing,Low,7.874353261646814,3
CUST_001373,2024-08-24 01:13:20.797901,Technical,Low,4.928102468038716,2
CUST_001373,2025-08-05 01:13:20.797925,Billing,Medium,4.252573828383728,4
CUST_000905,2024-11-07 01:13:20.797951,Technical,Low,3.285962110929465,5
CUST_003932,2024-11-13 01:13:20.797977,Technical,High,10.747313155841043,1
CUST_003932,2024-09-17 01:13:20.798002,Technical,Low,23.70654851928697,2
CUST_000450,2024-11-09 01:13:20.798028,Technical,High,11.16973689617492,3
CUST_000450,2025-04-18 01:13:20.798053,Technical,Low,19.58323980124797,3
CUST_000450,2025-03-16 01:13:20.798077,Billing,Low,6.546664863800661,4
CUST_000450,2024-08-24 01:13:20.798101,General,Low,19.174608565437016,5
CUST_003260,2024-12-03 01:13:20.798127,Billing,Medium,2.0639473618623194,1
CUST_003217,2025-03-09 01:13:20.798154,Complaint,Low,6.159695479311866,5
CUST_003217,2024-09-05 01:13:20.798178,Technical,High,24.470088258843937,1
CUST_008657,2025-02-22 01:13:20.798204,Technical,Medium,29.54753871783276,4
CUST_008383,2025-04-19 01:13:20.798230,Billing,Medium,49.41037661804288,4
CUST_008383,2025-08-22 01:13:20.798255,Technical,High,11.487350403983813,4
CUST_008383,2025-05-03 01:13:20.798279,Billing,Low,28.88460000024285,5
CUST_008354,2024-10-03 01:13:20.798305,Billing,High,8.286945726687597,2
CUST_004426,2025-07-09 01:13:20.798332,Technical,High,27.576306972124787,3
CUST_004426,2025-04-17 01:13:20.798357,Complaint,Medium,3.9285401130593582,2
CUST_004426,2025-03-03 01:13:20.798381,General,Low,3.041937874932363,5
CUST_004426,2024-11-04 01:13:20.798405,General,Low,12.514013772645836,3
CUST_002458,2024-09-01 01:13:20.798431,General,High,1.707200274066015,1
CUST_002458,2025-06-23 01:13:20.798456,Billing,Medium,44.30527267567119,3
CUST_002458,2024-10-02 01:13:20.798480,Billing,Low,31.734314155523226,4
CUST_004575,2024-11-24 01:13:20.798506,Complaint,Low,43.77182258312174,5
CUST_009630,2025-02-28 01:13:20.798533,Billing,Medium,11.173981726812697,1
CUST_009630,2025-07-05 01:13:20.798557,General,Low,4.431744098255458,5
CUST_009630,2024-12-04 01:13:20.798581,Technical,Low,0.1198318113601649,2
CUST_009286,2025-05-10 01:13:20.798607,Technical,High,6.189465625326476,2
CUST_009286,2025-05-29 01:13:20.798632,General,Medium,2.920080091338105,2
CUST_004933,2025-03-21 01:13:20.798657,Billing,High,3.267776547982102,5
CUST_004933,2024-10-30 01:13:20.798682,Billing,Medium,75.49201209969215,2
CUST_007598,2024-10-07 01:13:20.798708,Complaint,Low,2.643139825454062,3
CUST_007598,2025-01-12 01:13:20.798733,Complaint,Low,3.624584933926193,5
CUST_007598,2025-02-21 01:13:20.798758,Technical,Low,3.719807910619184,2
CUST_007598,2025-06-17 01:13:20.798782,Billing,Low,3.2347726925751554,4
CUST_006766,2025-04-26 01:13:20.798811,Billing,Medium,16.043863810869382,3
CUST_003289,2024-10-20 01:13:20.798837,Billing,Low,15.112699680912945,2
CUST_003289,2024-10-18 01:13:20.798862,Billing,Low,42.42010594460955,1
CUST_003289,2025-05-07 01:13:20.798886,Technical,Low,18.49515882287709,5
CUST_003289,2025-07-30 01:13:20.798910,General,Low,34.21997881099836,4
CUST_003289,2025-04-07 01:13:20.798936,Complaint,High,10.531832360038152,2
CUST_003289,2025-07-04 01:13:20.798961,Complaint,Medium,2.1737448993201305,1
CUST_004478,2024-12-17 01:13:20.798987,Complaint,High,9.12546212137656,4
CUST_004478,2025-04-07 01:13:20.799011,Billing,Low,46.7324357014352,1
CUST_004478,2024-10-04 01:13:20.799035,Billing,High,0.7818800072285119,4
CUST_005860,2025-01-14 01:13:20.799061,Complaint,Low,35.01675161177802,4
CUST_005860,2025-07-12 01:13:20.799085,Technical,Medium,3.856137796323509,2
CUST_004941,2025-08-01 01:13:20.799111,Technical,Low,18.000178911172128,3
CUST_004941,2024-09-01 01:13:20.799135,Technical,High,51.026158259130966,3
CUST_009128,2025-06-21 01:13:20.799161,Technical,Low,5.341383306007363,1
CUST_009128,2025-04-30 01:13:20.799186,Complaint,Low,1.3746387492691357,4
CUST_004292,2025-03-04 01:13:20.799213,Billing,Medium,3.4098222803474343,1
CUST_004292,2025-01-07 01:13:20.799238,Technical,Medium,36.72266427827385,5
CUST_004292,2025-04-05 01:13:20.799262,Complaint,Low,98.73577705837594,5
CUST_003560,2025-01-02 01:13:20.799288,Technical,Low,4.276239325296756,1
CUST_006656,2025-05-08 01:13:20.799316,General,Low,10.244800889956506,4
CUST_004325,2025-02-02 01:13:20.799351,Technical,Low,2.520180214574883,4
CUST_004325,2024-12-26 01:13:20.799375,General,Medium,26.631324825726548,2
CUST_004325,2024-11-22 01:13:20.799400,Complaint,Low,5.695498483978392,3
CUST_003631,2025-05-23 01:13:20.799426,General,Low,50.6993276461766,4
CUST_003631,2025-06-19 01:13:20.799451,General,Low,13.724018782333168,2
CUST_009382,2024-09-05 01:13:20.799477,Billing,Low,82.7896265214404,4
CUST_009382,2025-06-20 01:13:20.799503,Technical,Low,5.762795655847201,1
CUST_004045,2025-05-26 01:13:20.799529,Technical,Medium,28.54543929305005,1
CUST_004045,2024-09-12 01:13:20.799554,Complaint,Low,87.2571580324155,2
CUST_004045,2025-03-15 01:13:20.799578,General,Medium,34.13856353351563,2
