customer_id,age,income,account_type,tenure_months,location,has_credit_card,num_products,is_active_member,churn
CUST_001266,23,71905,Basic,36,Urban,1,3,1,0
CUST_001267,43,41792,Basic,40,Suburban,1,4,1,0
CUST_001268,31,54420,Premium,110,Urban,1,3,1,0
CUST_001269,33,62773,Gold,33,Urban,1,1,1,0
CUST_001270,63,67389,Premium,0,Urban,1,2,1,1
CUST_001271,61,92509,Basic,5,Rural,1,1,1,0
CUST_001272,54,28293,Basic,0,Urban,0,4,0,1
CUST_001273,28,25355,Premium,5,Urban,1,3,1,1
CUST_001274,40,53730,Premium,1,Urban,1,3,1,1
CUST_001275,63,51747,Basic,16,Suburban,1,0,1,0
CUST_001276,47,53521,Premium,0,Suburban,0,2,1,0
CUST_001277,79,93399,Premium,15,Urban,0,4,1,1
CUST_001278,50,36522,Basic,54,Urban,1,1,1,0
CUST_001279,47,44939,Basic,33,Suburban,1,2,1,0
CUST_001280,40,22243,Premium,69,Suburban,1,2,1,0
CUST_001281,47,105626,Premium,6,Rural,1,2,1,0
CUST_001282,42,30691,Basic,18,Suburban,1,1,1,0
CUST_001283,55,31128,Premium,9,Suburban,1,1,1,0
CUST_001284,59,30534,Premium,16,Urban,1,2,1,0
CUST_001285,33,26305,Premium,19,Suburban,1,5,1,0
CUST_001286,25,25217,Basic,0,Rural,1,5,1,0
CUST_001287,17,27949,Gold,6,Urban,0,1,1,0
CUST_001288,52,18344,Basic,29,Urban,1,0,1,0
CUST_001289,28,24522,Premium,35,Suburban,0,5,1,0
CUST_001290,12,96228,Premium,20,Suburban,1,2,1,1
CUST_001291,50,52461,Basic,7,Suburban,1,1,1,0
CUST_001292,82,57696,Basic,12,Urban,0,5,1,0
CUST_001293,44,65421,Premium,2,Urban,1,3,1,0
CUST_001294,57,90859,Premium,73,Urban,1,3,1,0
CUST_001295,46,14977,Basic,48,Rural,1,2,0,0
CUST_001296,43,19634,Basic,1,Rural,1,2,1,1
CUST_001297,58,24297,Basic,4,Urban,1,4,1,0
CUST_001298,40,28713,Basic,20,Urban,1,0,1,0
CUST_001299,49,31248,Gold,6,Urban,0,2,1,0
CUST_001300,49,29042,Premium,65,Urban,0,5,1,0
CUST_001301,34,40524,Gold,33,Urban,1,2,0,0
CUST_001302,59,36962,Basic,7,Urban,1,0,1,0
CUST_001303,42,25300,Premium,0,Suburban,1,4,1,0
CUST_001304,33,12237,Basic,38,Suburban,0,3,1,0
CUST_001305,53,22105,Premium,13,Urban,0,1,1,0
CUST_001306,31,27594,Basic,24,Suburban,1,0,1,0
CUST_001307,45,32095,Basic,8,Suburban,0,1,1,0
CUST_001308,44,20643,Basic,3,Urban,0,3,1,1
CUST_001309,61,28412,Basic,26,Suburban,1,3,1,0
CUST_001310,52,20630,Premium,14,Urban,0,4,1,0
CUST_001311,44,34101,Premium,6,Urban,1,1,1,1
CUST_001312,57,21236,Premium,3,Urban,1,1,1,0
CUST_001313,65,23754,Gold,20,Rural,1,1,1,0
CUST_001314,53,18876,Basic,31,Suburban,0,3,1,0
CUST_001315,45,33632,Basic,8,Urban,1,1,1,0
CUST_001316,25,23547,Premium,31,Rural,1,2,1,0
CUST_001317,29,57147,Basic,4,Urban,1,4,0,0
CUST_001318,40,44485,Basic,9,Rural,1,3,1,0
CUST_001319,35,35069,Premium,32,Suburban,1,3,1,0
CUST_001320,42,24373,Basic,25,Suburban,0,4,1,0
CUST_001321,45,43925,Basic,7,Suburban,1,1,1,0
CUST_001322,52,51295,Basic,3,Suburban,0,4,1,1
CUST_001323,43,39001,Basic,1,Rural,0,2,1,0
CUST_001324,52,80971,Basic,43,Rural,1,2,0,1
CUST_001325,45,45698,Basic,1,Urban,0,2,1,1
CUST_001326,15,57342,Basic,2,Urban,1,2,1,0
CUST_001327,30,38823,Basic,6,Urban,1,2,1,0
CUST_001328,42,50910,Basic,14,Urban,1,3,1,0
CUST_001329,26,24382,Premium,37,Urban,1,4,1,0
CUST_001330,53,28877,Basic,6,Urban,0,2,1,1
CUST_001331,67,43246,Basic,18,Urban,1,2,0,1
CUST_001332,63,43090,Basic,2,Suburban,1,0,1,1
CUST_001333,41,46807,Basic,14,Rural,1,1,1,1
CUST_001334,67,62956,Basic,4,Urban,1,2,1,0
CUST_001335,47,17809,Basic,5,Urban,1,3,1,1
CUST_001336,39,22309,Premium,10,Urban,0,1,1,1
CUST_001337,35,40732,Premium,34,Rural,1,1,1,1
CUST_001338,40,25281,Gold,32,Urban,1,1,1,1
CUST_001339,39,196591,Basic,12,Rural,0,2,1,0
CUST_001340,47,46997,Basic,3,Rural,1,3,1,0
CUST_001341,47,34920,Basic,7,Rural,1,1,1,0
CUST_001342,45,28064,Premium,16,Urban,1,4,0,1
CUST_001343,51,28564,Basic,48,Urban,1,3,0,0
CUST_001344,62,36866,Basic,82,Rural,1,4,0,1
CUST_001345,59,38406,Basic,24,Urban,1,5,1,0
CUST_001346,22,28901,Premium,10,Suburban,1,3,1,0
CUST_001347,6,31679,Gold,28,Urban,1,1,1,0
CUST_001348,59,71121,Gold,9,Urban,1,0,1,1
CUST_001349,24,72566,Basic,23,Rural,1,4,1,0
CUST_001350,41,41192,Basic,6,Suburban,1,5,1,0
CUST_001351,27,18571,Premium,7,Suburban,0,1,0,0
CUST_001352,17,47536,Basic,1,Suburban,0,3,0,1
CUST_001353,53,78995,Basic,13,Suburban,1,1,1,1
CUST_001354,56,72033,Premium,23,Suburban,0,3,0,0
CUST_001355,36,52428,Premium,37,Rural,1,2,1,1
CUST_001356,6,73954,Gold,39,Rural,0,3,1,0
CUST_001357,36,37297,Basic,117,Suburban,1,2,1,1
CUST_001358,50,49714,Basic,2,Urban,1,1,1,1
CUST_001359,22,25838,Basic,16,Urban,1,2,1,0
CUST_001360,47,42029,Premium,17,Urban,0,6,1,0
CUST_001361,44,70598,Premium,39,Urban,1,2,1,0
CUST_001362,53,27045,Premium,7,Urban,1,3,1,0
CUST_001363,46,23606,Gold,1,Urban,1,1,1,0
CUST_001364,30,38129,Premium,9,Urban,1,2,0,1
CUST_001365,62,32424,Basic,99,Urban,1,1,1,1
CUST_001366,42,50240,Premium,55,Suburban,1,0,1,1
CUST_001367,44,28951,Premium,12,Urban,0,2,1,0
CUST_001368,31,85752,Basic,50,Suburban,1,4,1,0
CUST_001369,38,19056,Basic,0,Urban,1,3,1,1
CUST_001370,31,67973,Premium,9,Suburban,1,3,1,0
CUST_001371,42,24774,Basic,31,Rural,0,4,1,0
CUST_001372,70,14794,Premium,6,Urban,1,2,1,0
CUST_001373,24,40902,Basic,5,Rural,0,2,1,1
CUST_001374,20,31974,Gold,47,Suburban,1,4,1,0
CUST_001375,67,20851,Basic,22,Urban,1,2,0,1
CUST_001376,41,15666,Basic,108,Urban,1,3,1,1
CUST_001377,34,36164,Basic,3,Rural,1,2,1,1
CUST_001378,60,59155,Basic,10,Suburban,1,4,1,0
CUST_001379,35,48653,Basic,8,Urban,1,2,0,0
CUST_001380,72,37359,Basic,50,Rural,0,2,1,0
CUST_001381,55,46139,Premium,7,Suburban,0,3,0,0
CUST_001382,37,35824,Basic,10,Suburban,1,1,0,0
CUST_001383,77,17767,Premium,3,Rural,1,0,1,1
CUST_001384,35,17846,Premium,35,Suburban,1,3,1,0
CUST_001385,56,32807,Premium,6,Urban,1,1,0,1
CUST_001386,49,33512,Basic,1,Suburban,1,3,0,1
CUST_001387,64,55575,Basic,13,Rural,1,4,1,0
CUST_001388,68,53032,Basic,11,Urban,1,3,1,0
CUST_001389,45,49146,Premium,4,Urban,1,0,1,0
CUST_001390,33,31566,Premium,3,Urban,0,6,1,1
CUST_001391,51,18209,Basic,54,Urban,1,3,1,0
CUST_001392,34,44624,Basic,1,Urban,0,1,1,1
CUST_001393,75,47220,Basic,2,Rural,1,4,1,0
CUST_001394,47,11000,Basic,6,Rural,1,4,1,0
CUST_001395,39,23928,Basic,73,Urban,1,2,0,0
CUST_001396,47,25705,Premium,2,Suburban,1,2,0,0
CUST_001397,24,38529,Basic,40,Suburban,1,2,1,1
CUST_001398,30,24302,Premium,53,Urban,1,4,0,1
CUST_001399,63,35629,Gold,11,Urban,0,0,1,0
CUST_001400,35,32686,Premium,8,Urban,0,4,1,0
CUST_001401,29,33537,Basic,27,Suburban,0,3,1,0
CUST_001402,53,25382,Basic,29,Urban,1,0,0,1
CUST_001403,62,26383,Basic,36,Urban,1,1,1,0
CUST_001404,55,21159,Premium,42,Urban,0,3,1,0
CUST_001405,59,43915,Basic,7,Rural,1,5,0,0
CUST_001406,33,48317,Basic,27,Suburban,0,3,1,0
CUST_001407,23,24703,Basic,3,Urban,1,2,1,1
CUST_001408,67,77677,Basic,17,Rural,1,2,0,0
CUST_001409,40,31029,Premium,22,Urban,1,1,1,1
CUST_001410,41,78049,Basic,4,Suburban,1,0,1,0
CUST_001411,64,26342,Basic,1,Urban,1,4,1,0
CUST_001412,53,13183,Basic,5,Urban,1,3,1,1
CUST_001413,51,44404,Basic,13,Rural,0,4,1,0
CUST_001414,77,41120,Premium,52,Suburban,1,4,1,1
CUST_001415,35,36945,Basic,18,Urban,1,5,1,0
CUST_001416,58,26341,Basic,33,Urban,1,2,1,1
CUST_001417,45,35693,Premium,4,Urban,1,3,1,0
CUST_001418,49,28123,Premium,2,Suburban,1,3,1,1
CUST_001419,67,31220,Basic,6,Urban,1,3,1,0
CUST_001420,52,55315,Basic,9,Suburban,1,6,1,1
CUST_001421,53,39819,Basic,19,Rural,1,3,0,0
CUST_001422,61,49265,Basic,51,Urban,0,0,0,1
CUST_001423,39,32340,Basic,13,Rural,0,2,1,0
CUST_001424,32,30607,Basic,17,Urban,1,3,1,0
CUST_001425,29,20399,Gold,0,Suburban,0,2,0,1
CUST_001426,15,30181,Basic,0,Suburban,1,4,1,0
CUST_001427,75,6901,Premium,2,Urban,1,2,0,1
CUST_001428,28,27035,Premium,28,Urban,1,2,1,0
CUST_001429,41,34858,Gold,15,Rural,0,1,1,1
CUST_001430,40,48138,Basic,5,Urban,1,3,1,1
CUST_001431,49,31750,Premium,21,Suburban,1,3,1,0
CUST_001432,57,43210,Gold,18,Urban,1,1,1,0
CUST_001433,57,12211,Basic,2,Urban,1,2,1,0
CUST_001434,36,35297,Basic,24,Suburban,1,2,1,0
CUST_001435,42,15681,Basic,34,Suburban,1,1,1,1
CUST_001436,49,19847,Premium,8,Urban,1,1,1,0
CUST_001437,41,33071,Basic,27,Suburban,0,4,0,0
CUST_001438,69,68743,Basic,5,Urban,1,1,0,1
CUST_001439,52,43721,Premium,33,Urban,1,0,0,1
CUST_001440,56,36648,Basic,58,Urban,1,2,1,0
CUST_001441,54,35962,Premium,13,Suburban,0,0,1,0
CUST_001442,62,25417,Basic,6,Urban,1,0,1,0
CUST_001443,47,27667,Premium,12,Suburban,0,5,0,0
CUST_001444,25,44967,Basic,6,Suburban,1,2,1,0
CUST_001445,50,18166,Basic,0,Urban,1,2,1,1
CUST_001446,35,48850,Premium,25,Suburban,1,6,1,0
CUST_001447,37,29903,Basic,1,Rural,1,3,1,0
CUST_001448,53,54873,Basic,5,Urban,1,1,1,0
CUST_001449,63,58720,Gold,30,Suburban,1,3,0,1
CUST_001450,45,15732,Basic,26,Urban,1,3,1,0
CUST_001451,49,27152,Premium,1,Suburban,1,2,1,0
CUST_001452,70,23676,Basic,25,Suburban,1,1,1,1
CUST_001453,48,14671,Basic,64,Suburban,0,1,1,1
CUST_001454,84,21671,Basic,1,Rural,1,2,1,1
CUST_001455,53,123084,Gold,12,Urban,0,3,1,0
CUST_001456,18,49254,Basic,31,Urban,0,2,1,1
CUST_001457,56,94716,Premium,26,Urban,1,5,1,0
CUST_001458,50,54970,Gold,6,Suburban,1,4,1,0
CUST_001459,64,25061,Basic,4,Rural,0,1,1,1
CUST_001460,55,30004,Premium,36,Urban,0,3,1,0
CUST_001461,42,48738,Premium,75,Urban,1,3,1,0
CUST_001462,26,45195,Basic,35,Suburban,1,2,1,0
CUST_001463,41,27209,Basic,79,Urban,0,3,1,0
CUST_001464,32,17068,Basic,22,Urban,1,1,1,0
CUST_001465,36,187940,Premium,63,Urban,1,1,1,1
CUST_001466,53,33840,Premium,28,Suburban,1,3,1,0
CUST_001467,70,30857,Basic,57,Urban,1,1,0,0
CUST_001468,50,38432,Basic,4,Urban,1,2,0,1
CUST_001469,27,32165,Gold,40,Suburban,1,2,1,0
CUST_001470,51,38613,Basic,5,Rural,0,1,0,1
CUST_001471,62,69111,Premium,0,Urban,0,1,1,1
CUST_001472,35,34122,Basic,17,Suburban,1,2,1,0
CUST_001473,42,20305,Premium,9,Suburban,1,1,1,0
CUST_001474,45,33495,Gold,1,Rural,1,3,0,1
CUST_001475,33,28790,Basic,94,Suburban,0,3,1,0
CUST_001476,54,74009,Basic,26,Suburban,1,5,1,0
CUST_001477,43,65222,Basic,55,Suburban,1,4,1,0
CUST_001478,51,38321,Basic,167,Urban,1,6,1,0
CUST_001479,31,19160,Basic,11,Suburban,1,3,0,1
CUST_001480,38,19674,Premium,7,Suburban,1,1,1,1
CUST_001481,55,36591,Basic,4,Urban,1,6,0,0
CUST_001482,39,42965,Basic,17,Urban,1,0,0,1
CUST_001483,70,30112,Premium,22,Urban,1,3,1,0
CUST_001484,39,28564,Premium,15,Urban,1,6,1,0
CUST_001485,48,27000,Basic,11,Suburban,1,4,1,0
CUST_001486,58,35893,Premium,4,Rural,1,5,0,1
CUST_001487,23,11032,Premium,13,Urban,1,2,1,1
CUST_001488,18,20938,Basic,2,Urban,1,2,1,1
CUST_001489,22,26541,Basic,48,Rural,1,2,1,1
CUST_001490,63,66419,Basic,1,Suburban,0,1,0,1
CUST_001491,36,24175,Premium,11,Rural,1,3,0,0
CUST_001492,83,39744,Premium,2,Urban,1,2,0,1
CUST_001493,36,40671,Premium,35,Rural,1,0,1,1
CUST_001494,47,69491,Basic,9,Rural,0,3,1,0
CUST_001495,68,68274,Basic,2,Urban,0,1,1,1
CUST_001496,75,35286,Premium,18,Urban,1,3,1,0
CUST_001497,75,28631,Basic,59,Urban,1,3,1,0
CUST_001498,63,26058,Basic,57,Urban,0,3,0,0
CUST_001499,60,32191,Basic,6,Rural,1,1,0,1
CUST_001500,53,29230,Premium,30,Urban,1,0,1,0
CUST_001501,56,47897,Basic,0,Suburban,1,7,1,1
CUST_001502,36,44808,Basic,3,Rural,1,0,1,1
CUST_001503,32,48820,Premium,16,Urban,1,3,1,0
CUST_001504,44,68161,Premium,6,Suburban,1,3,0,1
CUST_001505,42,92174,Premium,38,Urban,1,0,1,0
CUST_001506,38,38651,Premium,64,Urban,1,3,1,0
CUST_001507,55,62927,Basic,0,Rural,0,1,0,1
CUST_001508,59,30460,Basic,6,Urban,1,8,0,0
CUST_001509,46,65676,Premium,13,Urban,1,3,1,1
CUST_001510,67,61744,Basic,19,Suburban,1,1,1,0
CUST_001511,27,60126,Premium,59,Suburban,1,2,1,0
CUST_001512,42,38064,Premium,53,Suburban,0,1,1,0
CUST_001513,34,25999,Basic,24,Rural,0,5,1,0
CUST_001514,17,18083,Basic,7,Urban,0,0,0,1
CUST_001515,43,35595,Basic,36,Suburban,1,1,1,0
CUST_001516,43,78159,Basic,5,Rural,1,2,1,1
CUST_001517,67,31103,Basic,80,Urban,0,3,1,0
CUST_001518,54,53774,Gold,0,Suburban,1,2,1,0
CUST_001519,29,55380,Basic,20,Urban,1,6,1,0
CUST_001520,72,31513,Premium,2,Urban,1,3,0,1
CUST_001521,63,70134,Basic,12,Urban,1,4,0,1
CUST_001522,53,8481,Basic,24,Suburban,1,2,1,0
CUST_001523,41,19704,Basic,28,Rural,1,4,1,0
CUST_001524,30,22975,Premium,36,Suburban,0,1,1,0
CUST_001525,39,24104,Basic,21,Rural,0,2,1,0
CUST_001526,61,42964,Basic,6,Urban,1,2,1,0
CUST_001527,73,41982,Premium,52,Urban,1,2,1,0
CUST_001528,68,44222,Basic,39,Rural,1,1,1,1
CUST_001529,37,48924,Basic,4,Rural,0,3,1,0
CUST_001530,28,22582,Basic,42,Urban,0,3,0,0
CUST_001531,47,19750,Basic,86,Suburban,0,3,0,1
CUST_001532,18,44274,Basic,24,Urban,1,2,1,1
CUST_001533,49,26499,Basic,7,Urban,1,3,1,0
CUST_001534,42,16560,Basic,22,Rural,0,3,1,0
CUST_001535,38,59022,Premium,10,Suburban,0,5,0,0
CUST_001536,21,72951,Premium,27,Urban,1,2,0,0
CUST_001537,52,79108,Premium,18,Urban,0,1,1,1
CUST_001538,37,39874,Premium,63,Urban,1,3,1,0
CUST_001539,27,49660,Basic,23,Suburban,1,1,1,0
CUST_001540,1,72036,Premium,5,Urban,1,3,0,1
CUST_001541,44,26351,Basic,30,Rural,1,1,1,0
CUST_001542,71,63280,Premium,8,Rural,0,7,1,1
CUST_001543,69,41676,Basic,7,Urban,0,2,1,0
CUST_001544,38,57345,Basic,11,Suburban,1,4,1,0
CUST_001545,35,39856,Premium,0,Suburban,1,1,1,1
CUST_001546,52,69433,Premium,83,Urban,1,2,1,0
CUST_001547,30,40609,Premium,18,Urban,1,1,1,1
CUST_001548,49,17292,Basic,35,Rural,1,0,0,1
CUST_001549,56,75054,Basic,7,Urban,0,0,0,1
CUST_001550,63,22611,Basic,32,Suburban,1,7,0,0
CUST_001551,43,67950,Basic,20,Urban,0,2,1,0
CUST_001552,41,34713,Basic,13,Urban,0,3,1,0
CUST_001553,31,65382,Basic,84,Suburban,1,2,0,0
CUST_001554,32,64047,Basic,16,Rural,0,3,0,1
CUST_001555,41,45029,Basic,25,Urban,0,5,0,0
CUST_001556,50,46829,Premium,0,Urban,1,1,1,1
CUST_001557,58,44860,Premium,8,Suburban,0,1,0,1
CUST_001558,32,13267,Basic,52,Urban,0,0,1,0
CUST_001559,67,38528,Basic,34,Suburban,0,2,1,0
CUST_001560,40,20784,Basic,18,Urban,1,2,1,0
CUST_001561,44,39560,Basic,55,Suburban,1,2,1,0
CUST_001562,33,20507,Premium,15,Suburban,1,4,1,0
CUST_001563,8,20080,Premium,20,Urban,1,0,1,1
CUST_001564,58,81021,Premium,11,Urban,1,4,1,0
CUST_001565,56,61989,Basic,23,Urban,0,4,0,0
CUST_001566,40,36240,Premium,9,Urban,1,0,1,1
CUST_001567,46,39830,Basic,11,Suburban,1,4,1,0
CUST_001568,52,32081,Basic,81,Urban,0,5,1,0
CUST_001569,21,48287,Basic,2,Suburban,1,3,1,0
CUST_001570,37,25899,Premium,2,Suburban,1,1,1,1
CUST_001571,56,59687,Basic,1,Urban,0,5,0,1
CUST_001572,26,31998,Basic,9,Urban,0,2,1,0
CUST_001573,49,29439,Premium,12,Suburban,1,5,1,0
CUST_001574,24,36711,Basic,2,Urban,1,4,1,1
CUST_001575,51,27022,Basic,19,Suburban,1,3,0,1
CUST_001576,44,42802,Basic,21,Urban,1,3,1,0
CUST_001577,20,27759,Basic,33,Urban,0,2,1,0
CUST_001578,62,45901,Premium,89,Urban,1,5,1,0
CUST_001579,33,66702,Basic,23,Urban,0,2,1,0
CUST_001580,32,25345,Basic,2,Suburban,1,2,1,0
CUST_001581,48,34020,Basic,2,Urban,1,3,1,0
CUST_001582,62,45737,Premium,36,Urban,1,1,0,1
CUST_001583,29,29204,Basic,25,Suburban,1,2,1,1
CUST_001584,45,45805,Premium,4,Urban,1,3,1,1
CUST_001585,51,47939,Basic,7,Urban,0,4,1,0
CUST_001586,55,62419,Basic,33,Rural,1,2,0,0
CUST_001587,47,26822,Gold,20,Urban,1,1,1,0
CUST_001588,39,22665,Basic,21,Rural,1,4,1,0
CUST_001589,32,31138,Basic,5,Urban,1,1,1,1
CUST_001590,46,22384,Basic,23,Urban,1,3,1,0
CUST_001591,28,48158,Basic,35,Rural,1,1,1,0
CUST_001592,1,20315,Basic,51,Suburban,0,3,1,1
CUST_001593,51,116600,Gold,32,Urban,1,4,1,1
CUST_001594,58,69422,Premium,20,Suburban,1,1,0,1
CUST_001595,9,36544,Basic,26,Urban,1,3,1,1
CUST_001596,29,56033,Basic,15,Suburban,1,0,1,0
CUST_001597,54,16020,Premium,6,Suburban,1,0,1,0
CUST_001598,75,128243,Basic,51,Urban,0,2,0,1
CUST_001599,45,27035,Basic,18,Urban,1,1,1,0
CUST_001600,34,34192,Premium,21,Suburban,1,2,1,0
CUST_001601,42,14357,Premium,110,Urban,1,1,1,0
CUST_001602,65,46311,Premium,100,Urban,0,1,0,0
CUST_001603,35,20885,Premium,21,Urban,0,1,0,0
CUST_001604,33,38209,Gold,0,Suburban,0,3,1,0
CUST_001605,37,27663,Basic,12,Suburban,1,1,0,1
CUST_001606,30,21186,Premium,66,Urban,1,0,0,1
CUST_001607,46,24289,Basic,8,Rural,1,2,0,0
CUST_001608,69,40655,Basic,173,Suburban,1,3,1,0
CUST_001609,49,19134,Basic,2,Urban,0,2,1,0
CUST_001610,41,24974,Premium,20,Rural,0,4,1,0
CUST_001611,40,50596,Basic,17,Rural,0,5,1,0
CUST_001612,21,133417,Premium,7,Urban,1,1,1,1
CUST_001613,58,46110,Premium,71,Suburban,1,2,1,0
CUST_001614,43,22956,Basic,23,Suburban,1,3,1,0
CUST_001615,42,30225,Premium,6,Urban,1,1,1,0
CUST_001616,92,36893,Premium,11,Urban,1,2,0,0
CUST_001617,49,30494,Premium,30,Suburban,1,4,0,0
CUST_001618,33,57041,Basic,8,Urban,1,1,0,0
CUST_001619,38,40487,Premium,50,Rural,0,3,1,0
CUST_001620,62,57178,Premium,4,Urban,1,2,1,0
CUST_001621,46,31032,Basic,7,Rural,1,0,1,1
CUST_001622,23,70456,Basic,3,Rural,1,5,1,0
CUST_001623,58,33414,Basic,2,Suburban,0,6,1,1
CUST_001624,34,22346,Premium,8,Urban,1,4,1,0
CUST_001625,73,107867,Basic,170,Suburban,1,2,1,0
CUST_001626,61,14581,Basic,2,Urban,0,0,1,0
CUST_001627,38,25100,Premium,5,Suburban,1,4,0,1
CUST_001628,64,26542,Basic,7,Urban,0,2,1,0
CUST_001629,46,127281,Gold,23,Rural,1,5,0,1
CUST_001630,57,89628,Basic,32,Urban,0,3,1,0
CUST_001631,52,76646,Basic,33,Suburban,1,1,0,1
CUST_001632,32,30781,Basic,0,Rural,0,4,1,1
CUST_001633,35,122160,Gold,25,Suburban,1,3,1,0
CUST_001634,60,43659,Premium,23,Urban,0,0,1,0
CUST_001635,39,59197,Gold,17,Urban,0,2,1,0
CUST_001636,38,39729,Premium,11,Suburban,1,1,1,0
CUST_001637,30,35428,Basic,38,Urban,0,3,0,0
CUST_001638,51,32019,Basic,10,Urban,1,5,1,0
CUST_001639,75,32701,Basic,6,Urban,0,2,1,1
CUST_001640,28,49229,Premium,8,Suburban,1,2,1,0
CUST_001641,45,43634,Gold,13,Urban,1,3,1,0
CUST_001642,66,35748,Basic,5,Rural,1,0,1,1
CUST_001643,43,77246,Premium,22,Urban,1,2,1,0
CUST_001644,51,8238,Gold,51,Suburban,1,3,1,1
CUST_001645,29,46861,Basic,21,Urban,1,3,1,1
CUST_001646,51,51993,Premium,14,Rural,0,3,1,0
CUST_001647,42,64439,Basic,38,Urban,1,1,1,0
CUST_001648,59,35156,Premium,33,Urban,1,3,1,0
CUST_001649,62,40294,Basic,10,Urban,0,1,1,0
CUST_001650,83,59454,Basic,22,Urban,1,0,1,1
CUST_001651,53,76541,Basic,31,Urban,0,5,1,0
CUST_001652,49,31248,Gold,6,Suburban,1,2,0,0
CUST_001653,47,41501,Premium,10,Urban,1,5,1,0
CUST_001654,39,84060,Basic,2,Suburban,1,3,1,1
CUST_001655,50,12556,Gold,105,Suburban,1,4,0,1
CUST_001656,40,25719,Premium,2,Rural,0,2,1,1
CUST_001657,47,75577,Premium,4,Urban,1,0,1,1
CUST_001658,64,62709,Basic,15,Urban,0,4,1,0
CUST_001659,29,47156,Basic,48,Urban,0,4,0,1
CUST_001660,62,29018,Premium,10,Urban,1,7,1,0
CUST_001661,64,23367,Basic,35,Urban,1,3,1,0
CUST_001662,43,27021,Basic,27,Urban,1,4,1,0
CUST_001663,13,78747,Basic,24,Urban,0,2,1,0
CUST_001664,35,26523,Basic,44,Suburban,1,3,1,0
CUST_001665,64,38204,Basic,0,Urban,0,5,1,0
CUST_001666,44,24913,Gold,63,Urban,1,1,1,1
CUST_001667,30,55347,Basic,42,Urban,0,0,1,0
CUST_001668,37,27740,Basic,66,Suburban,1,5,0,0
CUST_001669,57,34585,Basic,37,Suburban,1,0,1,0
CUST_001670,53,15651,Premium,50,Suburban,1,5,0,1
CUST_001671,41,16208,Premium,5,Rural,0,2,1,1
CUST_001672,39,36455,Premium,9,Suburban,0,2,1,0
CUST_001673,39,18721,Basic,9,Urban,1,1,1,0
CUST_001674,31,104041,Basic,2,Urban,1,3,1,0
CUST_001675,69,12955,Premium,31,Rural,1,3,1,0
CUST_001676,40,24340,Gold,3,Suburban,1,4,0,0
CUST_001677,63,36620,Premium,1,Suburban,1,3,1,0
CUST_001678,67,30255,Basic,35,Suburban,0,4,1,0
CUST_001679,59,20908,Basic,56,Urban,0,3,1,0
CUST_001680,38,22494,Basic,34,Rural,1,2,0,0
CUST_001681,51,22129,Premium,41,Urban,1,3,1,0
CUST_001682,44,31465,Basic,21,Urban,1,2,0,1
CUST_001683,31,96371,Basic,52,Urban,1,2,1,0
CUST_001684,49,37758,Basic,16,Suburban,0,1,1,0
CUST_001685,27,65607,Basic,106,Urban,1,3,0,1
CUST_001686,62,46792,Basic,2,Urban,1,1,1,1
CUST_001687,38,63381,Basic,39,Suburban,1,2,1,0
CUST_001688,48,8955,Premium,24,Urban,1,5,1,0
CUST_001689,49,31187,Basic,20,Urban,1,1,1,0
CUST_001690,41,69812,Basic,31,Suburban,1,1,1,1
CUST_001691,53,27286,Basic,44,Suburban,1,2,1,0
CUST_001692,37,87661,Basic,47,Urban,1,3,1,0
CUST_001693,58,76263,Premium,4,Suburban,1,4,0,1
CUST_001694,24,28722,Basic,5,Suburban,0,1,1,0
CUST_001695,46,28237,Premium,0,Urban,0,3,0,0
CUST_001696,74,21877,Basic,3,Urban,0,2,1,0
CUST_001697,29,26508,Premium,7,Urban,0,0,1,0
CUST_001698,34,19608,Basic,30,Suburban,0,2,1,0
CUST_001699,52,44999,Basic,15,Suburban,0,2,0,0
CUST_001700,47,17535,Premium,34,Urban,0,1,1,0
CUST_001701,50,49112,Basic,15,Suburban,0,2,1,0
CUST_001702,52,49713,Basic,19,Rural,1,3,1,0
CUST_001703,54,15825,Premium,2,Urban,1,1,0,0
CUST_001704,61,78818,Basic,35,Rural,1,3,1,0
CUST_001705,51,46948,Basic,34,Rural,1,1,0,1
CUST_001706,41,52830,Basic,8,Suburban,0,1,0,1
CUST_001707,55,24851,Gold,9,Rural,1,1,1,0
CUST_001708,73,49572,Premium,5,Urban,1,3,1,1
CUST_001709,43,63780,Basic,40,Urban,1,3,1,1
CUST_001710,30,34568,Basic,32,Rural,0,3,1,0
CUST_001711,61,98810,Basic,22,Urban,1,4,1,0
CUST_001712,43,37124,Basic,6,Urban,0,2,1,0
CUST_001713,12,64240,Premium,4,Urban,1,1,1,1
CUST_001714,57,42045,Basic,1,Suburban,1,2,0,1
CUST_001715,36,48667,Basic,1,Urban,1,1,1,1
CUST_001716,43,15745,Gold,4,Urban,1,5,1,1
CUST_001717,49,43718,Premium,2,Rural,0,3,1,1
CUST_001718,47,25147,Premium,19,Urban,1,8,1,0
CUST_001719,55,23784,Premium,10,Suburban,1,6,0,1
CUST_001720,38,86859,Premium,14,Urban,1,1,0,1
CUST_001721,52,32634,Basic,21,Urban,0,3,1,0
CUST_001722,41,21990,Basic,25,Urban,0,4,1,0
CUST_001723,56,30346,Basic,25,Suburban,1,3,1,0
CUST_001724,54,18954,Basic,7,Suburban,1,2,1,1
CUST_001725,30,74379,Premium,39,Suburban,1,1,1,1
